time_s,dist,error,velocity
0.108935247,3.0251479148864746,2.0251479148864746,0.15
0.208931424,3.0251479148864746,2.0251479148864746,0.15
0.308945745,3.0251479148864746,2.0251479148864746,0.15
0.408963254,3.0204906463623047,2.0204906463623047,0.15
0.508994225,3.0204906463623047,2.0204906463623047,0.15
0.609076097,3.0204906463623047,2.0204906463623047,0.15
0.708919718,2.9768645763397217,1.9768645763397217,0.15
0.809436022,2.9768645763397217,1.9768645763397217,0.15
0.9098970359999999,2.9768645763397217,1.9768645763397217,0.15
1.008926303,2.9546058177948,1.9546058177947998,0.15
1.108912285,2.9546058177948,1.9546058177947998,0.15
1.210445065,2.9546058177948,1.9546058177947998,0.15
1.309477893,2.9546058177948,1.9546058177947998,0.15
1.408952304,2.9224369525909424,1.9224369525909424,0.15
1.50985737,2.9224369525909424,1.9224369525909424,0.15
1.611243263,2.9224369525909424,1.9224369525909424,0.15
1.709251035,2.899554967880249,1.899554967880249,0.15
1.810458096,2.899554967880249,1.899554967880249,0.15
1.9095170060000002,2.899554967880249,1.899554967880249,0.15
2.0088679550000004,2.8620355129241943,1.8620355129241943,0.15
2.1089179520000005,2.8620355129241943,1.8620355129241943,0.15
2.2092003900000003,2.8620355129241943,1.8620355129241943,0.15
2.3092130530000006,2.8620355129241943,1.8620355129241943,0.15
2.4089198100000004,2.83501935005188,1.8350193500518799,0.15
2.5093360060000003,2.83501935005188,1.8350193500518799,0.15
2.608944756,2.83501935005188,1.8350193500518799,0.15
2.709430597,2.8045897483825684,1.8045897483825684,0.15
2.80946667,2.8045897483825684,1.8045897483825684,0.15
2.909278252,2.8045897483825684,1.8045897483825684,0.15
3.008918024,2.8045897483825684,1.8045897483825684,0.15
3.1096520680000004,2.771536350250244,1.7715363502502441,0.15
3.2094625800000003,2.771536350250244,1.7715363502502441,0.15
3.3093146750000004,2.736647844314575,1.7366478443145752,0.15
3.4091939050000004,2.736647844314575,1.7366478443145752,0.15
3.5089712900000003,2.736647844314575,1.7366478443145752,0.15
3.608915596,2.736647844314575,1.7366478443145752,0.15
3.708925292,2.7068870067596436,1.7068870067596436,0.15
3.808912703,2.7068870067596436,1.7068870067596436,0.15
3.90934928,2.7068870067596436,1.7068870067596436,0.15
4.01063316,2.6848888397216797,1.6848888397216797,0.15
4.108944367,2.6848888397216797,1.6848888397216797,0.15
4.208866848,2.6848888397216797,1.6848888397216797,0.15
4.30893931,2.6529922485351562,1.6529922485351562,0.15
4.408914923,2.6529922485351562,1.6529922485351562,0.15
4.510558176,2.6529922485351562,1.6529922485351562,0.15
4.608918814,2.616337776184082,1.616337776184082,0.15
4.708932026,2.616337776184082,1.616337776184082,0.15
4.809085818000001,2.616337776184082,1.616337776184082,0.15
4.909141306,2.616337776184082,1.616337776184082,0.15
5.009480906,2.589956760406494,1.5899567604064941,0.15
5.108915044000001,2.589956760406494,1.5899567604064941,0.15
5.208934630000001,2.589956760406494,1.5899567604064941,0.15
5.310455946000001,2.5620832443237305,1.5620832443237305,0.15
5.408923642000001,2.5620832443237305,1.5620832443237305,0.15
5.509503085000001,2.5620832443237305,1.5620832443237305,0.15
5.609072336000001,2.5355467796325684,1.5355467796325684,0.15
5.711538801000001,2.5355467796325684,1.5355467796325684,0.15
5.808937469000002,2.5355467796325684,1.5355467796325684,0.15
5.909454228000001,2.497227430343628,1.497227430343628,0.15
6.0089699040000015,2.497227430343628,1.497227430343628,0.15
6.108983793000002,2.497227430343628,1.497227430343628,0.15
6.209501845000002,2.497227430343628,1.497227430343628,0.15
6.308961926000002,2.4662787914276123,1.4662787914276123,0.15
6.409181796000002,2.4662787914276123,1.4662787914276123,0.15
6.508930131000002,2.4662787914276123,1.4662787914276123,0.15
6.6089254470000025,2.441985607147217,1.4419856071472168,0.15
6.710607244000003,2.441985607147217,1.4419856071472168,0.15
6.809211899000003,2.441985607147217,1.4419856071472168,0.15
6.909352888000003,2.441985607147217,1.4419856071472168,0.15
7.008991397000003,2.4126780033111572,1.4126780033111572,0.15
7.109432603000003,2.4126780033111572,1.4126780033111572,0.15
7.209463602000003,2.4126780033111572,1.4126780033111572,0.15
