time_s,dist,error,velocity
0.181298185,3.035820245742798,2.6858202457427978,0.15
0.28114602099999997,3.035820245742798,2.6858202457427978,0.15
0.38145129599999994,3.035820245742798,2.6858202457427978,0.15
0.481152465,3.035820245742798,2.6858202457427978,0.15
0.581408079,3.035820245742798,2.6858202457427978,0.15
0.68119165,3.035820245742798,2.6858202457427978,0.15
0.78114867,3.035820245742798,2.6858202457427978,0.15
0.881382808,3.035820245742798,2.6858202457427978,0.15
0.981352317,3.035820245742798,2.6858202457427978,0.15
1.081536504,3.035820245742798,2.6858202457427978,0.15
1.181276943,3.035820245742798,2.6858202457427978,0.15
1.281158121,3.035820245742798,2.6858202457427978,0.15
1.381237348,3.035820245742798,2.6858202457427978,0.15
1.49073459,3.035820245742798,2.6858202457427978,0.15
1.581454742,3.035820245742798,2.6858202457427978,0.15
1.681261287,3.035820245742798,2.6858202457427978,0.15
1.781515838,3.035820245742798,2.6858202457427978,0.15
1.882577874,3.035820245742798,2.6858202457427978,0.15
1.981593085,3.035820245742798,2.6858202457427978,0.15
2.0814258530000003,3.035820245742798,2.6858202457427978,0.15
2.181158309,3.035820245742798,2.6858202457427978,0.15
2.2816313970000004,3.035820245742798,2.6858202457427978,0.15
2.3816217100000006,3.035820245742798,2.6858202457427978,0.15
2.4812613170000004,3.035820245742798,2.6858202457427978,0.15
2.5811607810000003,3.035820245742798,2.6858202457427978,0.15
2.6812143350000004,3.035820245742798,2.6858202457427978,0.15
2.7812433050000003,3.035820245742798,2.6858202457427978,0.15
2.8812189700000004,3.035820245742798,2.6858202457427978,0.15
2.9813708850000005,3.035820245742798,2.6858202457427978,0.15
3.0812543670000005,3.035820245742798,2.6858202457427978,0.15
3.1819376150000007,3.035820245742798,2.6858202457427978,0.15
3.2813105720000006,3.035820245742798,2.6858202457427978,0.15
3.3814826020000006,3.035820245742798,2.6858202457427978,0.15
3.4811464910000005,3.035820245742798,2.6858202457427978,0.15
3.5814512350000003,3.035820245742798,2.6858202457427978,0.15
3.6833505420000003,3.035820245742798,2.6858202457427978,0.15
3.7811567430000004,3.035820245742798,2.6858202457427978,0.15
3.881144062,3.035820245742798,2.6858202457427978,0.15
3.9814317200000002,3.021796464920044,2.671796464920044,0.15
4.081243856,3.021796464920044,2.671796464920044,0.15
4.181164010000001,2.9813284873962402,2.63132848739624,0.15
4.281689562,2.9813284873962402,2.63132848739624,0.15
4.381151655,2.9813284873962402,2.63132848739624,0.15
4.481147705,2.9813284873962402,2.63132848739624,0.15
4.5811628429999995,2.9813284873962402,2.63132848739624,0.15
4.681230154,2.9511425495147705,2.6011425495147704,0.15
4.781222421,2.9511425495147705,2.6011425495147704,0.15
4.881370781999999,2.9511425495147705,2.6011425495147704,0.15
4.981252432999999,2.9511425495147705,2.6011425495147704,0.15
5.081545075999999,2.9511425495147705,2.6011425495147704,0.15
5.181177758,2.9511425495147705,2.6011425495147704,0.15
5.281352963,2.9511425495147705,2.6011425495147704,0.15
5.381243062999999,2.9174764156341553,2.567476415634155,0.15
5.481164199999999,2.9174764156341553,2.567476415634155,0.15
5.5815209029999995,2.9174764156341553,2.567476415634155,0.15
5.681172781,2.9174764156341553,2.567476415634155,0.15
5.781240982,2.9174764156341553,2.567476415634155,0.15
5.8814793949999995,2.9174764156341553,2.567476415634155,0.15
5.9813138509999995,2.8985185623168945,2.5485185623168944,0.15
6.082424826,2.8985185623168945,2.5485185623168944,0.15
6.1816786939999995,2.8985185623168945,2.5485185623168944,0.15
6.281461007,2.8985185623168945,2.5485185623168944,0.15
6.381153746,2.861499547958374,2.511499547958374,0.15
6.481172201,2.861499547958374,2.511499547958374,0.15
6.581244346999999,2.861499547958374,2.511499547958374,0.15
6.682424889999999,2.8259732723236084,2.4759732723236083,0.15
6.781260850999999,2.8259732723236084,2.4759732723236083,0.15
6.881160287999999,2.8259732723236084,2.4759732723236083,0.15
6.981383812999999,2.8259732723236084,2.4759732723236083,0.15
7.081998962999999,2.8035497665405273,2.4535497665405273,0.15
7.182734844,2.8035497665405273,2.4535497665405273,0.15
7.282773014999999,2.8035497665405273,2.4535497665405273,0.15
7.3853936319999995,2.8035497665405273,2.4535497665405273,0.15
7.481382792,2.778487205505371,2.428487205505371,0.15
7.5811571319999995,2.778487205505371,2.428487205505371,0.15
7.681221581999999,2.778487205505371,2.428487205505371,0.15
7.781707987999999,2.7447547912597656,2.3947547912597655,0.15
7.882479792999999,2.7447547912597656,2.3947547912597655,0.15
7.981225652999999,2.7447547912597656,2.3947547912597655,0.15
8.081736586,2.697228193283081,2.347228193283081,0.15
8.181169799,2.697228193283081,2.347228193283081,0.15
8.281418881999999,2.697228193283081,2.347228193283081,0.15
8.381162083,2.674180030822754,2.324180030822754,0.15
8.481366168,2.674180030822754,2.324180030822754,0.15
8.581219031,2.674180030822754,2.324180030822754,0.15
8.681392387,2.674180030822754,2.324180030822754,0.15
8.782293762,2.6448891162872314,2.2948891162872314,0.15
8.881154201,2.6448891162872314,2.2948891162872314,0.15
8.981427389999999,2.6448891162872314,2.2948891162872314,0.15
9.082805996,2.624610662460327,2.274610662460327,0.15
9.181359602999999,2.624610662460327,2.274610662460327,0.15
9.281250102,2.624610662460327,2.274610662460327,0.15
9.3815443,2.624610662460327,2.274610662460327,0.15
