time_s,dist,error,velocity
0.109055918,3.0308375358581543,2.0308375358581543,0.15
0.209078569,3.0308375358581543,2.0308375358581543,0.15
0.308822614,3.0308375358581543,2.0308375358581543,0.15
0.408845864,3.0308375358581543,2.0308375358581543,0.15
0.508809654,3.011235475540161,2.011235475540161,0.15
0.608820198,3.011235475540161,2.011235475540161,0.15
0.708939955,3.011235475540161,2.011235475540161,0.15
0.80935514,2.9707839488983154,1.9707839488983154,0.15
0.910838602,2.9707839488983154,1.9707839488983154,0.15
1.008786556,2.9707839488983154,1.9707839488983154,0.15
1.109614636,2.9707839488983154,1.9707839488983154,0.15
1.208768094,2.9536256790161133,1.9536256790161133,0.15
1.308880196,2.9536256790161133,1.9536256790161133,0.15
1.408822135,2.9536256790161133,1.9536256790161133,0.15
1.50894226,2.9536256790161133,1.9536256790161133,0.15
1.608803894,2.926071882247925,1.9260718822479248,0.15
1.709048284,2.926071882247925,1.9260718822479248,0.15
1.80983618,2.926071882247925,1.9260718822479248,0.15
1.908804751,2.905613899230957,1.905613899230957,0.15
2.008784182,2.905613899230957,1.905613899230957,0.15
2.108794583,2.905613899230957,1.905613899230957,0.15
2.209094677,2.905613899230957,1.905613899230957,0.15
2.30901854,2.85871958732605,1.8587195873260498,0.15
2.40877755,2.85871958732605,1.8587195873260498,0.15
2.5098323689999997,2.85871958732605,1.8587195873260498,0.15
2.6088726749999998,2.8275768756866455,1.8275768756866455,0.15
2.7093821069999997,2.8275768756866455,1.8275768756866455,0.15
2.8098684909999996,2.8275768756866455,1.8275768756866455,0.15
2.9087736199999994,2.7914769649505615,1.7914769649505615,0.15
3.0093555049999994,2.7914769649505615,1.7914769649505615,0.15
3.1092530699999994,2.7914769649505615,1.7914769649505615,0.15
3.2088020989999992,2.7726149559020996,1.7726149559020996,0.15
3.308794968999999,2.7726149559020996,1.7726149559020996,0.15
3.408798676999999,2.7726149559020996,1.7726149559020996,0.15
3.508851365999999,2.7382845878601074,1.7382845878601074,0.15
3.609864885999999,2.7382845878601074,1.7382845878601074,0.15
3.711992974999999,2.7382845878601074,1.7382845878601074,0.15
3.808781479999999,2.7069613933563232,1.7069613933563232,0.15
3.909112639999999,2.7069613933563232,1.7069613933563232,0.15
4.008818739999999,2.7069613933563232,1.7069613933563232,0.15
4.109358769999999,2.6743340492248535,1.6743340492248535,0.15
4.209147027999999,2.6743340492248535,1.6743340492248535,0.15
4.309092035999999,2.6743340492248535,1.6743340492248535,0.15
4.408776203999999,2.6743340492248535,1.6743340492248535,0.15
4.509087341999999,2.6743340492248535,1.6743340492248535,0.15
4.608819617999999,2.6743340492248535,1.6743340492248535,0.15
4.708779416999999,2.652158737182617,1.6521587371826172,0.15
4.809718757999999,2.652158737182617,1.6521587371826172,0.15
4.9088648149999985,2.652158737182617,1.6521587371826172,0.15
5.009004340999999,2.652158737182617,1.6521587371826172,0.15
5.108780157999999,2.6183013916015625,1.6183013916015625,0.15
5.2088094069999995,2.6183013916015625,1.6183013916015625,0.15
5.308904908,2.6183013916015625,1.6183013916015625,0.15
5.4095608429999995,2.6183013916015625,1.6183013916015625,0.15
5.511839480999999,2.6183013916015625,1.6183013916015625,0.15
5.608784196999999,2.5904974937438965,1.5904974937438965,0.15
5.708742972,2.5904974937438965,1.5904974937438965,0.15
5.812813008,2.5904974937438965,1.5904974937438965,0.15
5.908789663,2.5904974937438965,1.5904974937438965,0.15
6.008868498,2.5904974937438965,1.5904974937438965,0.15
6.108863057,2.5549001693725586,1.5549001693725586,0.15
6.2087973419999996,2.5549001693725586,1.5549001693725586,0.15
6.308827296,2.5549001693725586,1.5549001693725586,0.15
6.409233584,2.5549001693725586,1.5549001693725586,0.15
6.510718267,2.5549001693725586,1.5549001693725586,0.15
6.608791321,2.5212228298187256,1.5212228298187256,0.15
6.709397914,2.5212228298187256,1.5212228298187256,0.15
6.809857966,2.5212228298187256,1.5212228298187256,0.15
6.9118315,2.5212228298187256,1.5212228298187256,0.15
7.008819013,2.494521141052246,1.494521141052246,0.15
7.109132777,2.494521141052246,1.494521141052246,0.15
7.2111192840000005,2.494521141052246,1.494521141052246,0.15
7.310986915000001,2.494521141052246,1.494521141052246,0.15
7.408879781,2.494521141052246,1.494521141052246,0.15
7.511355196,2.4618771076202393,1.4618771076202393,0.15
7.6092893770000005,2.4618771076202393,1.4618771076202393,0.15
7.708962819000001,2.4618771076202393,1.4618771076202393,0.15
7.810803053000001,2.4618771076202393,1.4618771076202393,0.15
7.912049543000001,2.4618771076202393,1.4618771076202393,0.15
8.009864631000001,2.428231954574585,1.428231954574585,0.15
8.109920884000001,2.428231954574585,1.428231954574585,0.15
8.20927256,2.428231954574585,1.428231954574585,0.15
8.309813413,2.428231954574585,1.428231954574585,0.15
8.408777492,2.3958730697631836,1.3958730697631836,0.15
8.511872536,2.3958730697631836,1.3958730697631836,0.15
8.6089515,2.3958730697631836,1.3958730697631836,0.15
8.709477403,2.3958730697631836,1.3958730697631836,0.15
8.810255478999999,2.372476816177368,1.3724768161773682,0.15
8.909399287999998,2.372476816177368,1.3724768161773682,0.15
9.009037631999998,2.372476816177368,1.3724768161773682,0.15
9.111867367999999,2.372476816177368,1.3724768161773682,0.15
9.208807549,2.372476816177368,1.3724768161773682,0.15
9.311681821999999,2.342806816101074,1.3428068161010742,0.15
9.412037755999998,2.342806816101074,1.3428068161010742,0.15
9.508853568,2.342806816101074,1.3428068161010742,0.15
9.609110659999999,2.342806816101074,1.3428068161010742,0.15
9.711256508999998,2.342806816101074,1.3428068161010742,0.15
9.811187357999998,2.314682722091675,1.3146827220916748,0.15
9.909831394999998,2.314682722091675,1.3146827220916748,0.15
10.009072795999998,2.314682722091675,1.3146827220916748,0.15
10.111008762999997,2.314682722091675,1.3146827220916748,0.15
10.210350680999998,2.314682722091675,1.3146827220916748,0.15
10.311561576999997,2.279590129852295,1.279590129852295,0.15
10.410426020999997,2.279590129852295,1.279590129852295,0.15
10.510819561999998,2.279590129852295,1.279590129852295,0.15
10.609030399999998,2.279590129852295,1.279590129852295,0.15
10.710166699999998,2.279590129852295,1.279590129852295,0.15
10.808959800999999,2.279590129852295,1.279590129852295,0.15
10.910180848999998,2.2450385093688965,1.2450385093688965,0.15
11.009019545999998,2.2450385093688965,1.2450385093688965,0.15
11.109722735999998,2.2450385093688965,1.2450385093688965,0.15
11.208849555999999,2.2450385093688965,1.2450385093688965,0.15
11.308879746999999,2.222055196762085,1.222055196762085,0.15
11.409950792999998,2.222055196762085,1.222055196762085,0.15
11.510280440999999,2.222055196762085,1.222055196762085,0.15
11.609119764999999,2.222055196762085,1.222055196762085,0.15
11.711081254,2.222055196762085,1.222055196762085,0.15
11.813730944,2.222055196762085,1.222055196762085,0.15
11.908781504,2.1929409503936768,1.1929409503936768,0.15
12.009034017,2.1929409503936768,1.1929409503936768,0.15
12.109887973,2.1929409503936768,1.1929409503936768,0.15
12.20999069,2.1929409503936768,1.1929409503936768,0.15
12.311442173,2.1929409503936768,1.1929409503936768,0.15
12.409709609,2.1929409503936768,1.1929409503936768,0.15
12.508838493,2.1601085662841797,1.1601085662841797,0.15
12.612013721,2.1601085662841797,1.1601085662841797,0.15
12.710426538,2.1601085662841797,1.1601085662841797,0.15
12.810884332,2.1601085662841797,1.1601085662841797,0.15
12.910824932,2.1601085662841797,1.1601085662841797,0.15
