time_s,dist,error,velocity
0.112311434,3.026947498321533,2.026947498321533,0.15
0.212300131,3.026947498321533,2.026947498321533,0.15
0.31229677499999997,3.026947498321533,2.026947498321533,0.15
0.412325057,3.026947498321533,2.026947498321533,0.15
0.512844006,3.0294911861419678,2.0294911861419678,0.15
0.612280097,3.0294911861419678,2.0294911861419678,0.15
0.714248326,3.0294911861419678,2.0294911861419678,0.15
0.81229504,3.0294911861419678,2.0294911861419678,0.15
0.912562648,2.984224796295166,1.984224796295166,0.15
1.012294684,2.984224796295166,1.984224796295166,0.15
1.112308868,2.984224796295166,1.984224796295166,0.15
1.212337514,2.9625399112701416,1.9625399112701416,0.15
1.312280892,2.9625399112701416,1.9625399112701416,0.15
1.412352449,2.9625399112701416,1.9625399112701416,0.15
1.512306671,2.9367265701293945,1.9367265701293945,0.15
1.61307277,2.9367265701293945,1.9367265701293945,0.15
1.712377142,2.9367265701293945,1.9367265701293945,0.15
1.8123761950000001,2.895005941390991,1.8950059413909912,0.15
1.912410597,2.895005941390991,1.8950059413909912,0.15
2.0122955190000003,2.895005941390991,1.8950059413909912,0.15
2.1122878370000002,2.8702805042266846,1.8702805042266846,0.15
2.212296561,2.8702805042266846,1.8702805042266846,0.15
2.312330227,2.8702805042266846,1.8702805042266846,0.15
2.412428121,2.8370914459228516,1.8370914459228516,0.15
2.513286866,2.8370914459228516,1.8370914459228516,0.15
2.612882022,2.8370914459228516,1.8370914459228516,0.15
2.712293599,2.8055217266082764,1.8055217266082764,0.15
2.812294795,2.8055217266082764,1.8055217266082764,0.15
2.91331329,2.7704036235809326,1.7704036235809326,0.15
3.0122929480000002,2.7704036235809326,1.7704036235809326,0.15
3.112292499,2.7704036235809326,1.7704036235809326,0.15
3.213120676,2.742399215698242,1.7423992156982422,0.15
3.313630128,2.742399215698242,1.7423992156982422,0.15
3.4125344159999997,2.742399215698242,1.7423992156982422,0.15
3.5122966269999996,2.7211198806762695,1.7211198806762695,0.15
3.6123297539999997,2.7211198806762695,1.7211198806762695,0.15
3.714117815,2.7211198806762695,1.7211198806762695,0.15
3.812290777,2.7211198806762695,1.7211198806762695,0.15
3.913884886,2.6961045265197754,1.6961045265197754,0.15
4.0144019239999995,2.6961045265197754,1.6961045265197754,0.15
4.113120434,2.6961045265197754,1.6961045265197754,0.15
4.21320318,2.6568593978881836,1.6568593978881836,0.15
4.312308624,2.6568593978881836,1.6568593978881836,0.15
4.412382388,2.6568593978881836,1.6568593978881836,0.15
4.51229983,2.6240408420562744,1.6240408420562744,0.15
4.612272445,2.6240408420562744,1.6240408420562744,0.15
4.712477285,2.5947930812835693,1.5947930812835693,0.15
4.813072807,2.5947930812835693,1.5947930812835693,0.15
4.91228305,2.5947930812835693,1.5947930812835693,0.15
5.012317878,2.5642552375793457,1.5642552375793457,0.15
5.112396351,2.5642552375793457,1.5642552375793457,0.15
5.212280345,2.5642552375793457,1.5642552375793457,0.15
5.312584305,2.535794258117676,1.5357942581176758,0.15
5.412988319,2.535794258117676,1.5357942581176758,0.15
5.512860532,2.535794258117676,1.5357942581176758,0.15
5.612317225,2.535794258117676,1.5357942581176758,0.15
5.712378876,2.4969820976257324,1.4969820976257324,0.15
5.8128437669999995,2.4969820976257324,1.4969820976257324,0.15
5.9122838799999995,2.4969820976257324,1.4969820976257324,0.15
6.014089872,2.4757304191589355,1.4757304191589355,0.15
6.1123785889999995,2.4757304191589355,1.4757304191589355,0.15
6.212475061999999,2.4757304191589355,1.4757304191589355,0.15
6.313013506999999,2.443681240081787,1.443681240081787,0.15
6.413040950999999,2.443681240081787,1.443681240081787,0.15
6.512441459999999,2.443681240081787,1.443681240081787,0.15
6.612354087999999,2.443681240081787,1.443681240081787,0.15
6.7123142609999995,2.41823148727417,1.41823148727417,0.15
6.813126512999999,2.41823148727417,1.41823148727417,0.15
6.913096831999999,2.41823148727417,1.41823148727417,0.15
7.012337078999999,2.41823148727417,1.41823148727417,0.15
7.112288635999999,2.38393497467041,1.3839349746704102,0.15
7.213126396999999,2.38393497467041,1.3839349746704102,0.15
7.312381964999999,2.38393497467041,1.3839349746704102,0.15
7.4123422979999996,2.3521440029144287,1.3521440029144287,0.15
7.512536634,2.3521440029144287,1.3521440029144287,0.15
7.612329016,2.3521440029144287,1.3521440029144287,0.15
7.712773046000001,2.3521440029144287,1.3521440029144287,0.15
7.812825959,2.31969952583313,1.3196995258331299,0.15
7.912293760000001,2.31969952583313,1.3196995258331299,0.15
8.012341799000001,2.31969952583313,1.3196995258331299,0.15
8.113033183,2.2849555015563965,1.2849555015563965,0.15
8.213400041,2.2849555015563965,1.2849555015563965,0.15
8.314269027,2.2849555015563965,1.2849555015563965,0.15
8.412464958,2.252807855606079,1.252807855606079,0.15
8.512290056,2.252807855606079,1.252807855606079,0.15
8.612300964,2.252807855606079,1.252807855606079,0.15
8.712310851,2.252807855606079,1.252807855606079,0.15
8.814272889,2.252807855606079,1.252807855606079,0.15
8.912318041999999,2.22711181640625,1.22711181640625,0.15
9.012306785999998,2.22711181640625,1.22711181640625,0.15
9.113104396999999,2.22711181640625,1.22711181640625,0.15
9.213113476999998,2.203740358352661,1.2037403583526611,0.15
9.313488284999998,2.203740358352661,1.2037403583526611,0.15
9.412298467999998,2.203740358352661,1.2037403583526611,0.15
9.513125149999997,2.179683208465576,1.1796832084655762,0.15
9.612294107999997,2.179683208465576,1.1796832084655762,0.15
9.712285379999997,2.179683208465576,1.1796832084655762,0.15
9.812314114999998,2.1366631984710693,1.1366631984710693,0.15
9.912293096999997,2.1366631984710693,1.1366631984710693,0.15
10.013620234999998,2.1366631984710693,1.1366631984710693,0.15
10.112880487999998,2.1366631984710693,1.1366631984710693,0.15
10.212299449999998,2.1083874702453613,1.1083874702453613,0.15
10.313042910999998,2.1083874702453613,1.1083874702453613,0.15
10.413102511999998,2.1083874702453613,1.1083874702453613,0.15
10.513014529999998,2.1083874702453613,1.1083874702453613,0.15
10.613516085999997,2.0786049365997314,1.0786049365997314,0.15
10.712292584999997,2.0786049365997314,1.0786049365997314,0.15
10.813976541999997,2.0786049365997314,1.0786049365997314,0.15
10.912308568999997,2.052567720413208,1.052567720413208,0.15
11.012304525999998,2.052567720413208,1.052567720413208,0.15
11.112327831999998,2.052567720413208,1.052567720413208,0.15
11.212304664999998,2.016113758087158,1.0161137580871582,0.15
11.312291083999998,2.016113758087158,1.0161137580871582,0.15
11.412318468999999,2.016113758087158,1.0161137580871582,0.15
11.512330717,2.016113758087158,1.0161137580871582,0.15
11.612325825,1.9860126972198486,0.9860126972198486,0.15
11.712290786999999,1.9860126972198486,0.9860126972198486,0.15
11.812306268999999,1.9860126972198486,0.9860126972198486,0.15
11.912480774999999,1.9541128873825073,0.9541128873825073,0.15
12.012287353,1.9541128873825073,0.9541128873825073,0.15
12.112290515,1.9541128873825073,0.9541128873825073,0.15
12.212298951,1.9541128873825073,0.9541128873825073,0.15
12.314093534,1.9303922653198242,0.9303922653198242,0.15
12.414465142,1.9303922653198242,0.9303922653198242,0.15
12.512284980999999,1.9303922653198242,0.9303922653198242,0.15
12.614758527,1.8994247913360596,0.8994247913360596,0.15
12.712363959,1.8994247913360596,0.8994247913360596,0.15
12.812320061,1.8994247913360596,0.8994247913360596,0.15
12.914802363,1.8994247913360596,0.8994247913360596,0.15
13.013570544,1.8664991855621338,0.8664991855621338,0.15
13.112282968,1.8664991855621338,0.8664991855621338,0.15
13.212311291,1.8664991855621338,0.8664991855621338,0.15
13.314193177,1.8664991855621338,0.8664991855621338,0.15
13.415128644,1.838756799697876,0.838756799697876,0.15
13.512296904,1.838756799697876,0.838756799697876,0.15
13.612778795999999,1.838756799697876,0.838756799697876,0.15
13.712297874999999,1.805670976638794,0.805670976638794,0.15
13.814097958,1.805670976638794,0.805670976638794,0.15
13.91255715,1.7674411535263062,0.7674411535263062,0.15
14.013633752999999,1.7674411535263062,0.7674411535263062,0.15
14.112595855999999,1.7674411535263062,0.7674411535263062,0.15
14.213170942999998,1.7674411535263062,0.7674411535263062,0.15
14.314147470999998,1.7396012544631958,0.7396012544631958,0.15
14.412940330999998,1.7396012544631958,0.7396012544631958,0.15
14.514453994999998,1.7396012544631958,0.7396012544631958,0.15
14.614866517999998,1.7141684293746948,0.7141684293746948,0.15
14.712303740999998,1.7141684293746948,0.7141684293746948,0.15
14.812285254999997,1.7141684293746948,0.7141684293746948,0.15
14.914124269999997,1.6859246492385864,0.6859246492385864,0.15
15.012285318999997,1.6859246492385864,0.6859246492385864,0.15
15.113437227999997,1.6859246492385864,0.6859246492385864,0.15
15.212288652999996,1.6859246492385864,0.6859246492385864,0.15
15.312385828999997,1.6530025005340576,0.6530025005340576,0.15
15.412359627999997,1.6530025005340576,0.6530025005340576,0.15
15.512288762999997,1.6530025005340576,0.6530025005340576,0.15
15.613121116999997,1.6230095624923706,0.6230095624923706,0.15
15.712349012999997,1.6230095624923706,0.6230095624923706,0.15
15.812967723999996,1.6230095624923706,0.6230095624923706,0.15
15.913168296999997,1.5944212675094604,0.5944212675094604,0.15
16.013292804999995,1.5944212675094604,0.5944212675094604,0.15
16.112885209999995,1.5944212675094604,0.5944212675094604,0.15
16.212298644999994,1.5944212675094604,0.5944212675094604,0.15
16.313318940999995,1.5622494220733643,0.5622494220733643,0.15
16.413129057999996,1.5622494220733643,0.5622494220733643,0.15
16.512525573999994,1.5622494220733643,0.5622494220733643,0.15
16.613105737999994,1.5622494220733643,0.5622494220733643,0.15
16.712286509999995,1.5284208059310913,0.5284208059310913,0.15
16.812300002999994,1.5284208059310913,0.5284208059310913,0.15
16.913115176999995,1.5284208059310913,0.5284208059310913,0.15
17.014093575999993,1.5001822710037231,0.5001822710037231,0.15
17.112288126999992,1.5001822710037231,0.5001822710037231,0.15
17.213224985999993,1.5001822710037231,0.5001822710037231,0.15
17.313134532999992,1.4760816097259521,0.47608160972595215,0.15
17.41441294699999,1.4760816097259521,0.47608160972595215,0.15
17.512279562999993,1.4760816097259521,0.47608160972595215,0.15
17.61309707499999,1.4760816097259521,0.47608160972595215,0.15
17.712287907999993,1.4760816097259521,0.47608160972595215,0.15
17.812290524999995,1.439352035522461,0.43935203552246094,0.15
17.912293160999994,1.439352035522461,0.43935203552246094,0.15
