time_s,dist,error,velocity
0.107257606,3.029113292694092,2.029113292694092,0.15
0.207246342,3.029113292694092,2.029113292694092,0.15
0.307317391,3.029113292694092,2.029113292694092,0.15
0.407260477,3.029113292694092,2.029113292694092,0.15
0.508664295,3.020129442214966,2.020129442214966,0.15
0.6072673199999999,3.020129442214966,2.020129442214966,0.15
0.707644057,3.020129442214966,2.020129442214966,0.15
0.8072433489999999,3.020129442214966,2.020129442214966,0.15
0.907441336,2.9980337619781494,1.9980337619781494,0.15
1.00727021,2.9980337619781494,1.9980337619781494,0.15
1.107243811,2.9980337619781494,1.9980337619781494,0.15
1.207654382,2.9980337619781494,1.9980337619781494,0.15
1.307248959,2.953788995742798,1.9537889957427979,0.15
1.408684212,2.953788995742798,1.9537889957427979,0.15
1.507302504,2.953788995742798,1.9537889957427979,0.15
1.60732135,2.953788995742798,1.9537889957427979,0.15
1.707281886,2.9305648803710938,1.9305648803710938,0.15
1.807242307,2.9305648803710938,1.9305648803710938,0.15
1.9072612770000001,2.9305648803710938,1.9305648803710938,0.15
2.007251964,2.884225368499756,1.8842253684997559,0.15
2.107292464,2.884225368499756,1.8842253684997559,0.15
2.2076107609999998,2.884225368499756,1.8842253684997559,0.15
2.307255872,2.884225368499756,1.8842253684997559,0.15
2.4086151919999996,2.8728690147399902,1.8728690147399902,0.15
2.50868435,2.8728690147399902,1.8728690147399902,0.15
2.6073058849999997,2.8728690147399902,1.8728690147399902,0.15
2.707643094,2.830528736114502,1.830528736114502,0.15
2.8077317379999998,2.830528736114502,1.830528736114502,0.15
2.9072660019999996,2.830528736114502,1.830528736114502,0.15
3.0076619159999995,2.8012564182281494,1.8012564182281494,0.15
3.1072440229999994,2.8012564182281494,1.8012564182281494,0.15
3.2076835119999996,2.8012564182281494,1.8012564182281494,0.15
3.3086629959999994,2.8012564182281494,1.8012564182281494,0.15
3.4075699789999994,2.7707273960113525,1.7707273960113525,0.15
3.507321047999999,2.7707273960113525,1.7707273960113525,0.15
3.607285512999999,2.7707273960113525,1.7707273960113525,0.15
3.707275218999999,2.743276357650757,1.7432763576507568,0.15
3.807671367999999,2.743276357650757,1.7432763576507568,0.15
3.9072691099999988,2.743276357650757,1.7432763576507568,0.15
4.008651704999998,2.7129065990448,1.7129065990447998,0.15
4.1072557189999985,2.7129065990448,1.7129065990447998,0.15
4.207254905999998,2.7129065990448,1.7129065990447998,0.15
4.308664380999998,2.6935858726501465,1.6935858726501465,0.15
4.407249376999998,2.6935858726501465,1.6935858726501465,0.15
4.507662979999997,2.6935858726501465,1.6935858726501465,0.15
4.6086570339999975,2.6935858726501465,1.6935858726501465,0.15
4.707242844999998,2.640516519546509,1.6405165195465088,0.15
4.807255713999998,2.640516519546509,1.6405165195465088,0.15
4.907260970999999,2.640516519546509,1.6405165195465088,0.15
5.007243720999998,2.623976469039917,1.623976469039917,0.15
5.107259418999998,2.623976469039917,1.623976469039917,0.15
5.207250334999999,2.623976469039917,1.623976469039917,0.15
5.307638936999998,2.595067262649536,1.5950672626495361,0.15
5.407310206999998,2.595067262649536,1.5950672626495361,0.15
5.507435481999998,2.595067262649536,1.5950672626495361,0.15
5.6077814959999985,2.5593934059143066,1.5593934059143066,0.15
5.707249748999999,2.5593934059143066,1.5593934059143066,0.15
5.807396019999999,2.5593934059143066,1.5593934059143066,0.15
5.908676791999999,2.5593934059143066,1.5593934059143066,0.15
6.007414894999998,2.533503532409668,1.533503532409668,0.15
6.107311486999999,2.533503532409668,1.533503532409668,0.15
6.207285161999999,2.533503532409668,1.533503532409668,0.15
6.3075919329999985,2.4957635402679443,1.4957635402679443,0.15
6.407245727999999,2.4957635402679443,1.4957635402679443,0.15
6.507247097999999,2.4957635402679443,1.4957635402679443,0.15
6.607658482999999,2.4679625034332275,1.4679625034332275,0.15
6.707249785999999,2.4679625034332275,1.4679625034332275,0.15
6.807311725999999,2.4679625034332275,1.4679625034332275,0.15
6.9077549519999994,2.4679625034332275,1.4679625034332275,0.15
7.007667832999999,2.4390869140625,1.4390869140625,0.15
7.107355376999999,2.4390869140625,1.4390869140625,0.15
7.207784837999999,2.4090871810913086,1.4090871810913086,0.15
7.3076367,2.4090871810913086,1.4090871810913086,0.15
7.409656343,2.4090871810913086,1.4090871810913086,0.15
7.507212686,2.3778936862945557,1.3778936862945557,0.15
7.607242536,2.3778936862945557,1.3778936862945557,0.15
7.707314246,2.3778936862945557,1.3778936862945557,0.15
7.807749893,2.3507726192474365,1.3507726192474365,0.15
7.908864653,2.3507726192474365,1.3507726192474365,0.15
8.007350644,2.3507726192474365,1.3507726192474365,0.15
8.107244865,2.3099429607391357,1.3099429607391357,0.15
8.207267908,2.3099429607391357,1.3099429607391357,0.15
8.307258072,2.3099429607391357,1.3099429607391357,0.15
8.408641554999999,2.291471481323242,1.2914714813232422,0.15
8.507268723,2.291471481323242,1.2914714813232422,0.15
8.607983255999999,2.291471481323242,1.2914714813232422,0.15
8.707328947999999,2.2623202800750732,1.2623202800750732,0.15
8.807276474999998,2.2623202800750732,1.2623202800750732,0.15
8.909724580999999,2.2623202800750732,1.2623202800750732,0.15
9.007679546999999,2.227504014968872,1.227504014968872,0.15
9.108648322999999,2.227504014968872,1.227504014968872,0.15
9.207245320999998,2.227504014968872,1.227504014968872,0.15
9.307249775999999,2.198509931564331,1.198509931564331,0.15
9.407836246999999,2.198509931564331,1.198509931564331,0.15
9.507245197,2.198509931564331,1.198509931564331,0.15
9.607253344,2.163498878479004,1.163498878479004,0.15
9.707356963,2.163498878479004,1.163498878479004,0.15
9.809903069,2.163498878479004,1.163498878479004,0.15
9.907962884,2.1388678550720215,1.1388678550720215,0.15
10.008574475,2.1388678550720215,1.1388678550720215,0.15
10.10724727,2.1388678550720215,1.1388678550720215,0.15
10.207376045,2.106213331222534,1.1062133312225342,0.15
10.307261504,2.106213331222534,1.1062133312225342,0.15
10.407339727,2.106213331222534,1.1062133312225342,0.15
10.507421044,2.0847432613372803,1.0847432613372803,0.15
10.608655630000001,2.0847432613372803,1.0847432613372803,0.15
10.707964324,2.0847432613372803,1.0847432613372803,0.15
10.810648253,2.047482490539551,1.0474824905395508,0.15
10.907256111,2.047482490539551,1.0474824905395508,0.15
11.007263570000001,2.047482490539551,1.0474824905395508,0.15
11.107264657000002,2.016993522644043,1.016993522644043,0.15
11.207822606000002,2.016993522644043,1.016993522644043,0.15
11.307600364000002,2.016993522644043,1.016993522644043,0.15
11.407730883000003,1.9804439544677734,0.9804439544677734,0.15
11.507239785000003,1.9804439544677734,0.9804439544677734,0.15
11.607652811000003,1.9804439544677734,0.9804439544677734,0.15
11.707302354000003,1.950873851776123,0.950873851776123,0.15
11.807248415000004,1.950873851776123,0.950873851776123,0.15
11.907261128000004,1.950873851776123,0.950873851776123,0.15
12.007274984000004,1.950873851776123,0.950873851776123,0.15
12.107255954000005,1.9245507717132568,0.9245507717132568,0.15
12.207670419000005,1.9245507717132568,0.9245507717132568,0.15
12.307247332000005,1.9245507717132568,0.9245507717132568,0.15
12.407277272000005,1.8980783224105835,0.8980783224105835,0.15
12.508594965000006,1.8980783224105835,0.8980783224105835,0.15
12.608428628000006,1.8980783224105835,0.8980783224105835,0.15
12.707252865000006,1.8980783224105835,0.8980783224105835,0.15
12.807271439000006,1.8628281354904175,0.8628281354904175,0.15
12.907463331000006,1.8628281354904175,0.8628281354904175,0.15
13.007357618000006,1.8628281354904175,0.8628281354904175,0.15
13.107241737000006,1.8327120542526245,0.8327120542526245,0.15
13.207321754000006,1.8327120542526245,0.8327120542526245,0.15
13.307665018000005,1.8327120542526245,0.8327120542526245,0.15
13.407950528000006,1.8327120542526245,0.8327120542526245,0.15
13.508369352000006,1.8041412830352783,0.8041412830352783,0.15
13.608684725000007,1.8041412830352783,0.8041412830352783,0.15
13.707919468000007,1.8041412830352783,0.8041412830352783,0.15
13.807266191000007,1.7746659517288208,0.7746659517288208,0.15
13.910413941000007,1.7746659517288208,0.7746659517288208,0.15
14.007336524000007,1.7746659517288208,0.7746659517288208,0.15
14.107263252000006,1.7746659517288208,0.7746659517288208,0.15
14.208708325000007,1.7471628189086914,0.7471628189086914,0.15
14.307320067000006,1.7471628189086914,0.7471628189086914,0.15
14.407342975000006,1.7471628189086914,0.7471628189086914,0.15
14.507261163000006,1.7471628189086914,0.7471628189086914,0.15
14.607302848000007,1.7114505767822266,0.7114505767822266,0.15
14.708738804000006,1.7114505767822266,0.7114505767822266,0.15
14.808644233000006,1.7114505767822266,0.7114505767822266,0.15
14.907274746000006,1.6805799007415771,0.6805799007415771,0.15
15.007566675000007,1.6805799007415771,0.6805799007415771,0.15
15.107294622000007,1.6805799007415771,0.6805799007415771,0.15
15.207252866000006,1.6477967500686646,0.6477967500686646,0.15
15.307260407000006,1.6477967500686646,0.6477967500686646,0.15
15.407993034000006,1.6477967500686646,0.6477967500686646,0.15
15.507246850000005,1.6209722757339478,0.6209722757339478,0.15
15.607618857000006,1.6209722757339478,0.6209722757339478,0.15
15.707320024000005,1.5902585983276367,0.5902585983276367,0.15
15.807996127000004,1.5902585983276367,0.5902585983276367,0.15
15.908224079000004,1.5902585983276367,0.5902585983276367,0.15
16.007267804000005,1.5902585983276367,0.5902585983276367,0.15
16.107979525000005,1.5600934028625488,0.5600934028625488,0.15
16.207347410000004,1.5600934028625488,0.5600934028625488,0.15
16.308525342000003,1.5600934028625488,0.5600934028625488,0.15
16.408993838000004,1.5600934028625488,0.5600934028625488,0.15
16.507495422000005,1.5248254537582397,0.5248254537582397,0.15
16.608716095000005,1.5248254537582397,0.5248254537582397,0.15
16.707277173000005,1.5248254537582397,0.5248254537582397,0.15
16.807420708000006,1.5248254537582397,0.5248254537582397,0.15
16.907250452000007,1.5004870891571045,0.5004870891571045,0.15
17.007292571000008,1.5004870891571045,0.5004870891571045,0.15
17.10730764200001,1.5004870891571045,0.5004870891571045,0.15
17.20735701200001,1.4685614109039307,0.46856141090393066,0.15
17.30900603700001,1.4685614109039307,0.46856141090393066,0.15
17.40771147400001,1.4685614109039307,0.46856141090393066,0.15
17.50861717500001,1.4398187398910522,0.43981873989105225,0.15
17.607257116000007,1.4398187398910522,0.43981873989105225,0.15
17.70725213800001,1.4398187398910522,0.43981873989105225,0.15
17.807247766000007,1.4078031778335571,0.40780317783355713,0.15
17.907926140000008,1.4078031778335571,0.40780317783355713,0.15
18.00725175700001,1.4078031778335571,0.40780317783355713,0.15
18.10725902500001,1.3808025121688843,0.3808025121688843,0.15
18.207251145000008,1.3808025121688843,0.3808025121688843,0.15
18.309559378000007,1.3808025121688843,0.3808025121688843,0.15
18.407764065000006,1.3808025121688843,0.3808025121688843,0.15
18.507273585000007,1.3455129861831665,0.3455129861831665,0.15
18.60827782000001,1.3455129861831665,0.3455129861831665,0.15
18.70724767500001,1.3455129861831665,0.3455129861831665,0.15
18.80728329900001,1.315371036529541,0.315371036529541,0.15
18.90727878800001,1.315371036529541,0.315371036529541,0.15
19.00724745100001,1.315371036529541,0.315371036529541,0.15
19.10728862900001,1.2831913232803345,0.2831913232803345,0.15
19.20753334000001,1.2831913232803345,0.2831913232803345,0.15
19.307421846000008,1.2831913232803345,0.2831913232803345,0.15
19.407255837000008,1.2487884759902954,0.2487884759902954,0.15
19.50723646600001,1.2487884759902954,0.2487884759902954,0.15
19.60725530100001,1.2487884759902954,0.2487884759902954,0.15
19.70755701600001,1.2212375402450562,0.22123754024505615,0.15
19.80788786600001,1.2212375402450562,0.22123754024505615,0.15
19.90836903400001,1.2212375402450562,0.22123754024505615,0.15
20.007250242000012,1.1938804388046265,0.19388043880462646,0.15
20.107804352000013,1.1938804388046265,0.19388043880462646,0.15
20.208014734000013,1.1938804388046265,0.19388043880462646,0.15
20.308543874000012,1.161921739578247,0.16192173957824707,0.15
20.407255077000013,1.161921739578247,0.16192173957824707,0.15
20.507256323000014,1.161921739578247,0.16192173957824707,0.15
20.607253137000015,1.1337002515792847,0.13370025157928467,0.15
20.707653515000015,1.1337002515792847,0.13370025157928467,0.15
20.807251702000016,1.1337002515792847,0.13370025157928467,0.15
20.907722279000016,1.1050913333892822,0.10509133338928223,0.15
21.007432394000016,1.1050913333892822,0.10509133338928223,0.15
21.108662310000017,1.1050913333892822,0.10509133338928223,0.15
21.207245342000018,1.1050913333892822,0.10509133338928223,0.15
21.30836787500002,1.0723249912261963,0.07232499122619629,0.15
21.40725597000002,1.0723249912261963,0.07232499122619629,0.15
21.50724783200002,1.0723249912261963,0.07232499122619629,0.15
21.60760082300002,1.0723249912261963,0.07232499122619629,0.15
21.70726214200002,1.046076774597168,0.04607677459716797,0.15
21.80759126200002,1.046076774597168,0.04607677459716797,0.15
21.90761700400002,1.01360023021698,0.01360023021697998,0.12653249154634016
22.00810569700002,1.01360023021698,0.01360023021697998,0.15
22.108063457000018,1.01360023021698,0.01360023021697998,0.15
22.20725149600002,1.01360023021698,0.01360023021697998,0.15
22.30753177300002,0.9817172288894653,-0.018282771110534668,0.02519239183612222
22.40864905800002,0.9817172288894653,-0.018282771110534668,0.05697703868065253
22.50848365000002,0.9817172288894653,-0.018282771110534668,0.056967912415680264
22.60727690300002,0.9817172288894653,-0.018282771110534668,0.05695888134352095
22.70786581500002,0.9625399708747864,-0.03746002912521362,-0.02349216666892044
22.809667891000018,0.9625399708747864,-0.03746002912521362,-0.004446252164977502
22.907253023000017,0.9625399708747864,-0.03746002912521362,-0.004464529874412038
23.007709634000015,0.9588843584060669,-0.041115641593933105,-0.019822137875200558
23.108425117000014,0.9588843584060669,-0.041115641593933105,-0.016203846372892405
23.208643803000015,0.9588843584060669,-0.041115641593933105,-0.01622444915076536
23.307255116000015,0.9602400660514832,-0.039759933948516846,-0.010530989277254777
23.408689796000015,0.9602400660514832,-0.039759933948516846,-0.011925953762775054
23.508654412000016,0.9602400660514832,-0.039759933948516846,-0.011945826695421796
23.607630405000016,0.9644519686698914,-0.03554803133010864,0.0057701486964556
23.707378389000016,0.9644519686698914,-0.03554803133010864,0.001496940452682255
23.808667344000018,0.9644519686698914,-0.03554803133010864,0.0014789373379535953
23.907685554000018,0.9644519686698914,-0.03554803133010864,0.0014613378257969378
24.00730188800002,0.9622209072113037,-0.03777909278869629,-0.007936530165775037
24.10844672900002,0.9622209072113037,-0.03777909278869629,-0.0057159817169770005
24.208574229000018,0.9622209072113037,-0.03777909278869629,-0.005734895347542998
24.307260559000017,0.9622209072113037,-0.03777909278869629,-0.005753536747633223
24.407583522000017,0.9608358144760132,-0.039164185523986816,-0.011586112635193576
24.508350126000018,0.9608358144760132,-0.039164185523986816,-0.01022521104610756
24.608652260000017,0.9608358144760132,-0.039164185523986816,-0.010244852303029683
24.708738513000018,0.9636232852935791,-0.0363767147064209,0.0014419188801598985
24.80724448400002,0.9636232852935791,-0.0363767147064209,-0.0013610663501955472
24.90724518300002,0.9636232852935791,-0.0363767147064209,-0.0013792548346853728
25.008142945000017,0.9726737141609192,-0.02732628583908081,0.036538232244509534
25.108083871000016,0.9726737141609192,-0.02732628583908081,0.027554676663823732
25.207498791000017,0.9726737141609192,-0.02732628583908081,0.027541093461220786
25.307275663000016,0.9726737141609192,-0.02732628583908081,0.027527460804598766
25.407369479000018,0.9652857780456543,-0.0347142219543457,-0.003512319704446692
25.507294043000016,0.9652857780456543,-0.0347142219543457,0.003851347823559753
